0.000000e+00 4.000000e+00 3.000000e+00 0.000000e+00 0.000000e+00
1.500000e-01 3.998594e+00 2.998888e+00 -1.874927e-02 5.743831e-03 3.998594e+00 3.009636e+00 -1.874927e-02 1.287580e-01 
1.560000e-01 3.998479e+00 2.998798e+00 -1.949942e-02 5.973595e-03 3.998479e+00 3.010424e+00 -1.949942e-02 1.339562e-01 
1.620000e-01 3.998360e+00 2.998704e+00 -2.024960e-02 6.203361e-03 3.998360e+00 3.011243e+00 -2.024960e-02 1.391601e-01 
1.680000e-01 3.998236e+00 2.998606e+00 -2.099981e-02 6.433129e-03 3.998236e+00 3.012094e+00 -2.099981e-02 1.443700e-01 
1.740000e-01 3.998108e+00 2.998506e+00 -2.175003e-02 6.662899e-03 3.998108e+00 3.012976e+00 -2.175003e-02 1.495860e-01 
1.800000e-01 3.997975e+00 2.998401e+00 -2.250028e-02 6.892670e-03 3.997975e+00 3.013889e+00 -2.250028e-02 1.548084e-01 
1.860000e-01 3.997838e+00 2.998293e+00 -2.325056e-02 7.122444e-03 3.997838e+00 3.014833e+00 -2.325056e-02 1.600374e-01 
1.920000e-01 3.997696e+00 2.998182e+00 -2.400086e-02 7.352221e-03 3.997696e+00 3.015809e+00 -2.400086e-02 1.652733e-01 
1.980000e-01 3.997550e+00 2.998067e+00 -2.475119e-02 7.581999e-03 3.997550e+00 3.016817e+00 -2.475119e-02 1.705163e-01 
2.040000e-01 3.997399e+00 2.997949e+00 -2.550154e-02 7.811781e-03 3.997399e+00 3.017856e+00 -2.550154e-02 1.757667e-01 
2.100000e-01 3.997244e+00 2.997827e+00 -2.625193e-02 8.041565e-03 3.997244e+00 3.018926e+00 -2.625193e-02 1.810247e-01 
2.160000e-01 3.997084e+00 2.997701e+00 -2.700234e-02 8.271351e-03 3.997084e+00 3.020028e+00 -2.700234e-02 1.862906e-01 
2.220000e-01 3.996920e+00 2.997572e+00 -2.775279e-02 8.501141e-03 3.996920e+00 3.021161e+00 -2.775279e-02 1.915645e-01 
2.280000e-01 3.996751e+00 2.997440e+00 -2.850326e-02 8.730933e-03 3.996751e+00 3.022327e+00 -2.850326e-02 1.968468e-01 
2.340000e-01 3.996578e+00 2.997304e+00 -2.925377e-02 8.960728e-03 3.996578e+00 3.023524e+00 -2.925377e-02 2.021377e-01 
2.400000e-01 3.996400e+00 2.997164e+00 -3.000431e-02 9.190527e-03 3.996400e+00 3.024752e+00 -3.000431e-02 2.074374e-01 
2.460000e-01 3.996218e+00 2.997021e+00 -3.075489e-02 9.420329e-03 3.996218e+00 3.026013e+00 -3.075489e-02 2.127463e-01 
2.520000e-01 3.996031e+00 2.996875e+00 -3.150550e-02 9.650134e-03 3.996031e+00 3.027305e+00 -3.150550e-02 2.180645e-01 
2.580000e-01 3.995840e+00 2.996724e+00 -3.225614e-02 9.879943e-03 3.995840e+00 3.028630e+00 -3.225614e-02 2.233923e-01 
2.640000e-01 3.995644e+00 2.996571e+00 -3.300683e-02 1.010976e-02 3.995644e+00 3.029986e+00 -3.300683e-02 2.287301e-01 
2.700000e-01 3.995444e+00 2.996414e+00 -3.375754e-02 1.033957e-02 3.995444e+00 3.031375e+00 -3.375754e-02 2.340780e-01 
2.760000e-01 3.995239e+00 2.996253e+00 -3.450830e-02 1.056939e-02 3.995239e+00 3.032795e+00 -3.450830e-02 2.394364e-01 
2.820000e-01 3.995029e+00 2.996089e+00 -3.525910e-02 1.079921e-02 3.995029e+00 3.034248e+00 -3.525910e-02 2.448054e-01 
2.880000e-01 3.994816e+00 2.995921e+00 -3.600993e-02 1.102904e-02 3.994816e+00 3.035733e+00 -3.600993e-02 2.501855e-01 
2.940000e-01 3.994597e+00 2.995750e+00 -3.676081e-02 1.125887e-02 3.994597e+00 3.037250e+00 -3.676081e-02 2.555768e-01 
3.000000e-01 3.994375e+00 2.995575e+00 -3.751173e-02 1.148871e-02 3.994375e+00 3.038800e+00 -3.751173e-02 2.609797e-01 
3.060000e-01 3.994147e+00 2.995397e+00 -3.826269e-02 1.171855e-02 3.994147e+00 3.040382e+00 -3.826269e-02 2.663944e-01 
3.120000e-01 3.993915e+00 2.995215e+00 -3.901369e-02 1.194839e-02 3.993915e+00 3.041996e+00 -3.901369e-02 2.718212e-01 
3.180000e-01 3.993679e+00 2.995029e+00 -3.976474e-02 1.217824e-02 3.993679e+00 3.043644e+00 -3.976474e-02 2.772605e-01 
3.240000e-01 3.993438e+00 2.994840e+00 -4.051583e-02 1.240810e-02 3.993438e+00 3.045324e+00 -4.051583e-02 2.827124e-01 
3.300000e-01 3.993193e+00 2.994648e+00 -4.126697e-02 1.263796e-02 3.993193e+00 3.047036e+00 -4.126697e-02 2.881774e-01 
3.360000e-01 3.992943e+00 2.994452e+00 -4.201815e-02 1.286782e-02 3.992943e+00 3.048782e+00 -4.201815e-02 2.936557e-01 
3.420000e-01 3.992689e+00 2.994253e+00 -4.276938e-02 1.309769e-02 3.992689e+00 3.050560e+00 -4.276938e-02 2.991476e-01 
3.480000e-01 3.992430e+00 2.994050e+00 -4.352066e-02 1.332756e-02 3.992430e+00 3.052372e+00 -4.352066e-02 3.046535e-01 
3.540000e-01 3.992166e+00 2.993843e+00 -4.427199e-02 1.355744e-02 3.992166e+00 3.054216e+00 -4.427199e-02 3.101736e-01 
3.600000e-01 3.991899e+00 2.993633e+00 -4.502337e-02 1.378732e-02 3.991899e+00 3.056094e+00 -4.502337e-02 3.157083e-01 
3.660000e-01 3.991626e+00 2.993419e+00 -4.577480e-02 1.401721e-02 3.991626e+00 3.058005e+00 -4.577480e-02 3.212579e-01 
3.720000e-01 3.991349e+00 2.993202e+00 -4.652628e-02 1.424711e-02 3.991349e+00 3.059949e+00 -4.652628e-02 3.268227e-01 
3.780000e-01 3.991068e+00 2.992982e+00 -4.727781e-02 1.447701e-02 3.991068e+00 3.061926e+00 -4.727781e-02 3.324030e-01 
3.840000e-01 3.990782e+00 2.992757e+00 -4.802940e-02 1.470691e-02 3.990782e+00 3.063938e+00 -4.802940e-02 3.379993e-01 
3.900000e-01 3.990491e+00 2.992530e+00 -4.878104e-02 1.493683e-02 3.990491e+00 3.065982e+00 -4.878104e-02 3.436118e-01 
3.960000e-01 3.990197e+00 2.992299e+00 -4.953274e-02 1.516674e-02 3.990197e+00 3.068061e+00 -4.953274e-02 3.492410e-01 
4.020000e-01 3.989897e+00 2.992064e+00 -5.028449e-02 1.539667e-02 3.989897e+00 3.070173e+00 -5.028449e-02 3.548870e-01 
4.080000e-01 3.989593e+00 2.991825e+00 -5.103630e-02 1.562660e-02 3.989593e+00 3.072320e+00 -5.103630e-02 3.605504e-01 
4.140000e-01 3.989285e+00 2.991584e+00 -5.178817e-02 1.585653e-02 3.989285e+00 3.074500e+00 -5.178817e-02 3.662315e-01 
4.200000e-01 3.988972e+00 2.991338e+00 -5.254010e-02 1.608648e-02 3.988972e+00 3.076715e+00 -5.254010e-02 3.719306e-01 
4.260000e-01 3.988654e+00 2.991089e+00 -5.329208e-02 1.631642e-02 3.988654e+00 3.078963e+00 -5.329208e-02 3.776481e-01 
4.320000e-01 3.988332e+00 2.990837e+00 -5.404413e-02 1.654638e-02 3.988332e+00 3.081246e+00 -5.404413e-02 3.833845e-01 
4.380000e-01 3.988006e+00 2.990581e+00 -5.479623e-02 1.677634e-02 3.988006e+00 3.083564e+00 -5.479623e-02 3.891400e-01 
4.440000e-01 3.987675e+00 2.990322e+00 -5.554840e-02 1.700631e-02 3.987675e+00 3.085916e+00 -5.554840e-02 3.949152e-01 
4.500000e-01 3.987339e+00 2.990059e+00 -5.630063e-02 1.723629e-02 3.987339e+00 3.088303e+00 -5.630063e-02 4.007104e-01 
4.560000e-01 3.986999e+00 2.989792e+00 -5.705293e-02 1.746627e-02 3.986999e+00 3.090725e+00 -5.705293e-02 4.065259e-01 
4.620000e-01 3.986654e+00 2.989522e+00 -5.780529e-02 1.769626e-02 3.986654e+00 3.093181e+00 -5.780529e-02 4.123623e-01 
4.680000e-01 3.986305e+00 2.989249e+00 -5.855771e-02 1.792625e-02 3.986305e+00 3.095673e+00 -5.855771e-02 4.182200e-01 
4.740000e-01 3.985952e+00 2.988971e+00 -5.931020e-02 1.815626e-02 3.985952e+00 3.098200e+00 -5.931020e-02 4.240994e-01 
4.800000e-01 3.985594e+00 2.988691e+00 -6.006276e-02 1.838627e-02 3.985594e+00 3.100762e+00 -6.006276e-02 4.300009e-01 
4.860000e-01 3.985231e+00 2.988407e+00 -6.081539e-02 1.861629e-02 3.985231e+00 3.103360e+00 -6.081539e-02 4.359250e-01 
4.920000e-01 3.984864e+00 2.988119e+00 -6.156809e-02 1.884631e-02 3.984864e+00 3.105993e+00 -6.156809e-02 4.418721e-01 
4.980000e-01 3.984492e+00 2.987828e+00 -6.232085e-02 1.907635e-02 3.984492e+00 3.108663e+00 -6.232085e-02 4.478427e-01 
5.040000e-01 3.984116e+00 2.987533e+00 -6.307369e-02 1.930639e-02 3.984116e+00 3.111368e+00 -6.307369e-02 4.538373e-01 
5.100000e-01 3.983735e+00 2.987234e+00 -6.382659e-02 1.953644e-02 3.983735e+00 3.114109e+00 -6.382659e-02 4.598564e-01 
5.160000e-01 3.983350e+00 2.986933e+00 -6.457957e-02 1.976650e-02 3.983350e+00 3.116886e+00 -6.457957e-02 4.659005e-01 
5.220000e-01 3.982960e+00 2.986627e+00 -6.533263e-02 1.999656e-02 3.982960e+00 3.119699e+00 -6.533263e-02 4.719700e-01 
5.280000e-01 3.982566e+00 2.986318e+00 -6.608575e-02 2.022664e-02 3.982566e+00 3.122550e+00 -6.608575e-02 4.780655e-01 
5.340000e-01 3.982167e+00 2.986006e+00 -6.683896e-02 2.045672e-02 3.982167e+00 3.125436e+00 -6.683896e-02 4.841876e-01 
5.400000e-01 3.981764e+00 2.985690e+00 -6.759223e-02 2.068681e-02 3.981764e+00 3.128360e+00 -6.759223e-02 4.903367e-01 
5.460000e-01 3.981356e+00 2.985370e+00 -6.834559e-02 2.091691e-02 3.981356e+00 3.131320e+00 -6.834559e-02 4.965133e-01 
5.520000e-01 3.980944e+00 2.985047e+00 -6.909902e-02 2.114701e-02 3.980944e+00 3.134318e+00 -6.909902e-02 5.027182e-01 
5.580000e-01 3.980527e+00 2.984721e+00 -6.985253e-02 2.137713e-02 3.980527e+00 3.137353e+00 -6.985253e-02 5.089517e-01 
5.640000e-01 3.980106e+00 2.984390e+00 -7.060612e-02 2.160726e-02 3.980106e+00 3.140426e+00 -7.060612e-02 5.152146e-01 
5.700000e-01 3.979680e+00 2.984057e+00 -7.135979e-02 2.183739e-02 3.979680e+00 3.143536e+00 -7.135979e-02 5.215074e-01 
5.760000e-01 3.979249e+00 2.983720e+00 -7.211354e-02 2.206753e-02 3.979249e+00 3.146684e+00 -7.211354e-02 5.278307e-01 
5.820000e-01 3.978814e+00 2.983379e+00 -7.286738e-02 2.229769e-02 3.978814e+00 3.149870e+00 -7.286738e-02 5.341852e-01 
5.880000e-01 3.978375e+00 2.983035e+00 -7.362129e-02 2.252785e-02 3.978375e+00 3.153094e+00 -7.362129e-02 5.405715e-01 
5.940000e-01 3.977931e+00 2.982687e+00 -7.437529e-02 2.275802e-02 3.977931e+00 3.156357e+00 -7.437529e-02 5.469902e-01 
6.000000e-01 3.977482e+00 2.982335e+00 -7.512938e-02 2.298820e-02 3.977482e+00 3.159658e+00 -7.512938e-02 5.534420e-01 
6.060000e-01 3.977029e+00 2.981980e+00 -7.588355e-02 2.321839e-02 3.977029e+00 3.162998e+00 -7.588355e-02 5.599276e-01 
6.120000e-01 3.976572e+00 2.981622e+00 -7.663780e-02 2.344859e-02 3.976572e+00 3.166377e+00 -7.663780e-02 5.664477e-01 
6.180000e-01 3.976110e+00 2.981260e+00 -7.739214e-02 2.367880e-02 3.976110e+00 3.169795e+00 -7.739214e-02 5.730030e-01 
6.240000e-01 3.975643e+00 2.980894e+00 -7.814658e-02 2.390902e-02 3.975643e+00 3.173253e+00 -7.814658e-02 5.795942e-01 
6.300000e-01 3.975172e+00 2.980525e+00 -7.890110e-02 2.413925e-02 3.975172e+00 3.176751e+00 -7.890110e-02 5.862222e-01 
6.360000e-01 3.974696e+00 2.980153e+00 -7.965571e-02 2.436948e-02 3.974696e+00 3.180288e+00 -7.965571e-02 5.928877e-01 
6.420000e-01 3.974216e+00 2.979776e+00 -8.041041e-02 2.459973e-02 3.974216e+00 3.183865e+00 -8.041041e-02 5.995914e-01 
6.480000e-01 3.973731e+00 2.979397e+00 -8.116520e-02 2.482999e-02 3.973731e+00 3.187483e+00 -8.116520e-02 6.063342e-01 
6.540000e-01 3.973242e+00 2.979014e+00 -8.192008e-02 2.506026e-02 3.973242e+00 3.191142e+00 -8.192008e-02 6.131169e-01 
6.600000e-01 3.972748e+00 2.978627e+00 -8.267506e-02 2.529054e-02 3.972748e+00 3.194841e+00 -8.267506e-02 6.199405e-01 
6.660000e-01 3.972250e+00 2.978236e+00 -8.343013e-02 2.552084e-02 3.972250e+00 3.198581e+00 -8.343013e-02 6.268056e-01 
6.720000e-01 3.971747e+00 2.977842e+00 -8.418530e-02 2.575114e-02 3.971747e+00 3.202362e+00 -8.418530e-02 6.337134e-01 
6.780000e-01 3.971240e+00 2.977445e+00 -8.494057e-02 2.598145e-02 3.971240e+00 3.206186e+00 -8.494057e-02 6.406646e-01 
6.840000e-01 3.970728e+00 2.977044e+00 -8.569593e-02 2.621177e-02 3.970728e+00 3.210050e+00 -8.569593e-02 6.476603e-01 
6.900000e-01 3.970211e+00 2.976639e+00 -8.645138e-02 2.644211e-02 3.970211e+00 3.213958e+00 -8.645138e-02 6.547015e-01 
6.960000e-01 3.969690e+00 2.976231e+00 -8.720694e-02 2.667245e-02 3.969690e+00 3.217907e+00 -8.720694e-02 6.617890e-01 
7.020000e-01 3.969165e+00 2.975820e+00 -8.796260e-02 2.690281e-02 3.969165e+00 3.221899e+00 -8.796260e-02 6.689241e-01 
7.080000e-01 3.968635e+00 2.975405e+00 -8.871835e-02 2.713318e-02 3.968635e+00 3.225934e+00 -8.871835e-02 6.761077e-01 
7.140000e-01 3.968100e+00 2.974986e+00 -8.947421e-02 2.736356e-02 3.968100e+00 3.230012e+00 -8.947421e-02 6.833410e-01 
7.200000e-01 3.967561e+00 2.974564e+00 -9.023017e-02 2.759395e-02 3.967561e+00 3.234134e+00 -9.023017e-02 6.906250e-01 
7.260000e-01 3.967018e+00 2.974138e+00 -9.098624e-02 2.782435e-02 3.967018e+00 3.238300e+00 -9.098624e-02 6.979610e-01 
7.320000e-01 3.966469e+00 2.973708e+00 -9.174241e-02 2.805477e-02 3.966469e+00 3.242510e+00 -9.174241e-02 7.053502e-01 
7.380000e-01 3.965917e+00 2.973275e+00 -9.249868e-02 2.828519e-02 3.965917e+00 3.246764e+00 -9.249868e-02 7.127938e-01 
7.440000e-01 3.965359e+00 2.972839e+00 -9.325506e-02 2.851563e-02 3.965359e+00 3.251064e+00 -9.325506e-02 7.202930e-01 
7.500000e-01 3.964798e+00 2.972399e+00 -9.401154e-02 2.874608e-02 3.964798e+00 3.255408e+00 -9.401154e-02 7.278493e-01 
7.560000e-01 3.964231e+00 2.971955e+00 -9.476813e-02 2.897654e-02 3.964231e+00 3.259798e+00 -9.476813e-02 7.354639e-01 
7.620000e-01 3.963660e+00 2.971508e+00 -9.552483e-02 2.920702e-02 3.963660e+00 3.264234e+00 -9.552483e-02 7.431383e-01 
7.680000e-01 3.963085e+00 2.971058e+00 -9.628165e-02 2.943750e-02 3.963085e+00 3.268716e+00 -9.628165e-02 7.508739e-01 
7.740000e-01 3.962505e+00 2.970603e+00 -9.703857e-02 2.966800e-02 3.962505e+00 3.273244e+00 -9.703857e-02 7.586723e-01 
7.800000e-01 3.961920e+00 2.970146e+00 -9.779560e-02 2.989852e-02 3.961920e+00 3.277820e+00 -9.779560e-02 7.665349e-01 
7.860000e-01 3.961331e+00 2.969684e+00 -9.855274e-02 3.012904e-02 3.961331e+00 3.282443e+00 -9.855274e-02 7.744635e-01 
7.920000e-01 3.960738e+00 2.969219e+00 -9.931000e-02 3.035958e-02 3.960738e+00 3.287114e+00 -9.931000e-02 7.824596e-01 
7.980000e-01 3.960140e+00 2.968751e+00 -1.000674e-01 3.059013e-02 3.960140e+00 3.291833e+00 -1.000674e-01 7.905249e-01 
8.040000e-01 3.959537e+00 2.968279e+00 -1.008249e-01 3.082069e-02 3.959537e+00 3.296600e+00 -1.008249e-01 7.986614e-01 
8.100000e-01 3.958930e+00 2.967803e+00 -1.015825e-01 3.105127e-02 3.958930e+00 3.301417e+00 -1.015825e-01 8.068707e-01 
8.160000e-01 3.958318e+00 2.967324e+00 -1.023402e-01 3.128186e-02 3.958318e+00 3.306283e+00 -1.023402e-01 8.151549e-01 
8.220000e-01 3.957702e+00 2.966841e+00 -1.030980e-01 3.151246e-02 3.957702e+00 3.311199e+00 -1.030980e-01 8.235160e-01 
8.280000e-01 3.957081e+00 2.966355e+00 -1.038560e-01 3.174308e-02 3.957081e+00 3.316165e+00 -1.038560e-01 8.319559e-01 
8.340000e-01 3.956455e+00 2.965865e+00 -1.046140e-01 3.197370e-02 3.956455e+00 3.321182e+00 -1.046140e-01 8.404768e-01 
8.400000e-01 3.955825e+00 2.965372e+00 -1.053722e-01 3.220435e-02 3.955825e+00 3.326251e+00 -1.053722e-01 8.490811e-01 
8.460000e-01 3.955191e+00 2.964875e+00 -1.061305e-01 3.243500e-02 3.955191e+00 3.331371e+00 -1.061305e-01 8.577708e-01 
8.520000e-01 3.954552e+00 2.964375e+00 -1.068890e-01 3.266568e-02 3.954552e+00 3.336544e+00 -1.068890e-01 8.665486e-01 
8.580000e-01 3.953908e+00 2.963870e+00 -1.076475e-01 3.289636e-02 3.953908e+00 3.341770e+00 -1.076475e-01 8.754169e-01 
8.640000e-01 3.953260e+00 2.963363e+00 -1.084062e-01 3.312706e-02 3.953260e+00 3.347050e+00 -1.084062e-01 8.843783e-01 
8.700000e-01 3.952607e+00 2.962852e+00 -1.091650e-01 3.335777e-02 3.952607e+00 3.352383e+00 -1.091650e-01 8.934355e-01 
8.760000e-01 3.951950e+00 2.962337e+00 -1.099240e-01 3.358850e-02 3.951950e+00 3.357771e+00 -1.099240e-01 9.025913e-01 
8.820000e-01 3.951288e+00 2.961819e+00 -1.106830e-01 3.381924e-02 3.951288e+00 3.363214e+00 -1.106830e-01 9.118488e-01 
8.880000e-01 3.950622e+00 2.961297e+00 -1.114422e-01 3.404999e-02 3.950622e+00 3.368713e+00 -1.114422e-01 9.212110e-01 
8.940000e-01 3.949951e+00 2.960771e+00 -1.122015e-01 3.428076e-02 3.949951e+00 3.374269e+00 -1.122015e-01 9.306812e-01 
9.000000e-01 3.949276e+00 2.960242e+00 -1.129610e-01 3.451155e-02 3.949276e+00 3.379882e+00 -1.129610e-01 9.402626e-01 
9.060000e-01 3.948596e+00 2.959710e+00 -1.137206e-01 3.474235e-02 3.948596e+00 3.385552e+00 -1.137206e-01 9.499589e-01 
9.120000e-01 3.947911e+00 2.959174e+00 -1.144803e-01 3.497316e-02 3.947911e+00 3.391281e+00 -1.144803e-01 9.597738e-01 
9.180000e-01 3.947222e+00 2.958634e+00 -1.152401e-01 3.520399e-02 3.947222e+00 3.397070e+00 -1.152401e-01 9.697110e-01 
9.240000e-01 3.946528e+00 2.958091e+00 -1.160001e-01 3.543483e-02 3.946528e+00 3.402918e+00 -1.160001e-01 9.797748e-01 
9.300000e-01 3.945830e+00 2.957544e+00 -1.167602e-01 3.566569e-02 3.945830e+00 3.408827e+00 -1.167602e-01 9.899693e-01 
9.360000e-01 3.945127e+00 2.956993e+00 -1.175204e-01 3.589657e-02 3.945127e+00 3.414798e+00 -1.175204e-01 1.000299e+00 
9.420000e-01 3.944419e+00 2.956439e+00 -1.182808e-01 3.612746e-02 3.944419e+00 3.420831e+00 -1.182808e-01 1.010769e+00 
9.480000e-01 3.943708e+00 2.955882e+00 -1.190413e-01 3.635836e-02 3.943708e+00 3.426928e+00 -1.190413e-01 1.021383e+00 
9.540000e-01 3.942991e+00 2.955321e+00 -1.198020e-01 3.658928e-02 3.942991e+00 3.433088e+00 -1.198020e-01 1.032148e+00 
9.600000e-01 3.942270e+00 2.954756e+00 -1.205628e-01 3.682022e-02 3.942270e+00 3.439314e+00 -1.205628e-01 1.043068e+00 
9.660000e-01 3.941544e+00 2.954188e+00 -1.213237e-01 3.705117e-02 3.941544e+00 3.445605e+00 -1.213237e-01 1.054150e+00 
9.720000e-01 3.940814e+00 2.953616e+00 -1.220848e-01 3.728214e-02 3.940814e+00 3.451964e+00 -1.220848e-01 1.065399e+00 
9.780000e-01 3.940079e+00 2.953040e+00 -1.228460e-01 3.751312e-02 3.940079e+00 3.458390e+00 -1.228460e-01 1.076822e+00 
9.840000e-01 3.939340e+00 2.952461e+00 -1.236073e-01 3.774412e-02 3.939340e+00 3.464886e+00 -1.236073e-01 1.088426e+00 
9.900000e-01 3.938596e+00 2.951879e+00 -1.243688e-01 3.797514e-02 3.938596e+00 3.471452e+00 -1.243688e-01 1.100218e+00 
9.960000e-01 3.937847e+00 2.951293e+00 -1.251305e-01 3.820617e-02 3.937847e+00 3.478089e+00 -1.251305e-01 1.112206e+00 
1.002000e+00 3.937094e+00 2.950703e+00 -1.258923e-01 3.843722e-02 3.937094e+00 3.484799e+00 -1.258923e-01 1.124399e+00 
1.008000e+00 3.936337e+00 2.950110e+00 -1.266542e-01 3.866828e-02 3.936337e+00 3.491582e+00 -1.266542e-01 1.136804e+00 
1.014000e+00 3.935575e+00 2.949513e+00 -1.274163e-01 3.889936e-02 3.935575e+00 3.498441e+00 -1.274163e-01 1.149431e+00 
1.020000e+00 3.934808e+00 2.948912e+00 -1.281785e-01 3.913046e-02 3.934808e+00 3.505376e+00 -1.281785e-01 1.162290e+00 
1.026000e+00 3.934036e+00 2.948308e+00 -1.289409e-01 3.936157e-02 3.934036e+00 3.512389e+00 -1.289409e-01 1.175392e+00 
1.032000e+00 3.933260e+00 2.947701e+00 -1.297034e-01 3.959271e-02 3.933260e+00 3.519481e+00 -1.297034e-01 1.188748e+00 
1.038000e+00 3.932480e+00 2.947089e+00 -1.304661e-01 3.982385e-02 3.932480e+00 3.526654e+00 -1.304661e-01 1.202369e+00 
1.044000e+00 3.931695e+00 2.946475e+00 -1.312289e-01 4.005502e-02 3.931695e+00 3.533910e+00 -1.312289e-01 1.216271e+00 
1.050000e+00 3.930905e+00 2.945856e+00 -1.319919e-01 4.028620e-02 3.930905e+00 3.541250e+00 -1.319919e-01 1.230465e+00 
1.056000e+00 3.930111e+00 2.945234e+00 -1.327550e-01 4.051740e-02 3.930111e+00 3.548676e+00 -1.327550e-01 1.244967e+00 
1.062000e+00 3.929312e+00 2.944609e+00 -1.335183e-01 4.074862e-02 3.929312e+00 3.556191e+00 -1.335183e-01 1.259795e+00 
1.068000e+00 3.928509e+00 2.943980e+00 -1.342818e-01 4.097985e-02 3.928509e+00 3.563795e+00 -1.342818e-01 1.274964e+00 
1.074000e+00 3.927701e+00 2.943347e+00 -1.350454e-01 4.121110e-02 3.927701e+00 3.571491e+00 -1.350454e-01 1.290495e+00 
1.080000e+00 3.926888e+00 2.942711e+00 -1.358091e-01 4.144237e-02 3.926888e+00 3.579281e+00 -1.358091e-01 1.306409e+00 
1.086000e+00 3.926071e+00 2.942071e+00 -1.365731e-01 4.167366e-02 3.926071e+00 3.587169e+00 -1.365731e-01 1.322727e+00 
1.092000e+00 3.925249e+00 2.941427e+00 -1.373371e-01 4.190497e-02 3.925249e+00 3.595155e+00 -1.373371e-01 1.339474e+00 
1.098000e+00 3.924423e+00 2.940780e+00 -1.381014e-01 4.213629e-02 3.924423e+00 3.603243e+00 -1.381014e-01 1.356678e+00 
1.104000e+00 3.923592e+00 2.940129e+00 -1.388658e-01 4.236763e-02 3.923592e+00 3.611436e+00 -1.388658e-01 1.374369e+00 
1.110000e+00 3.922757e+00 2.939475e+00 -1.396303e-01 4.259899e-02 3.922757e+00 3.619737e+00 -1.396303e-01 1.392578e+00 
