0	0.997901	-0.000000	2.492655	0.997062
1	0.997869	0.000081	2.492544	0.997017
2	0.997869	0.000081	2.492544	0.997017
3	0.997862	0.000244	2.492519	0.997008
4	0.997862	0.000244	2.492519	0.997008
5	0.997848	0.000406	2.492470	0.996988
6	0.997848	0.000406	2.492470	0.996988
7	0.997826	0.000570	2.492396	0.996958
8	0.997826	0.000570	2.492396	0.996958
9	0.997798	0.000734	2.492297	0.996919
10	0.997798	0.000734	2.492297	0.996919
11	0.997763	0.000900	2.492174	0.996870
12	0.997763	0.000900	2.492174	0.996870
13	0.997721	0.001067	2.492027	0.996811
14	0.997721	0.001067	2.492027	0.996811
15	0.997671	0.001236	2.491855	0.996742
16	0.997671	0.001236	2.491855	0.996742
17	0.997615	0.001408	2.491658	0.996663
18	0.997615	0.001408	2.491658	0.996663
19	0.997552	0.001581	2.491436	0.996574
20	0.997552	0.001581	2.491436	0.996574
21	0.997481	0.001757	2.491191	0.996476
22	0.997481	0.001757	2.491191	0.996476
23	0.997404	0.001936	2.490920	0.996367
24	0.997404	0.001936	2.490920	0.996367
25	0.997319	0.002118	2.490625	0.996249
26	0.997319	0.002118	2.490625	0.996249
27	0.997228	0.002303	2.490305	0.996121
28	0.997228	0.002303	2.490305	0.996121
29	0.997129	0.002492	2.489961	0.995983
30	0.997129	0.002492	2.489961	0.995983
31	0.997024	0.002685	2.489592	0.995836
32	0.997024	0.002685	2.489592	0.995836
33	0.996911	0.002882	2.489199	0.995678
34	0.996911	0.002882	2.489199	0.995678
35	0.996791	0.003083	2.488782	0.995511
36	0.996791	0.003083	2.488782	0.995511
37	0.996665	0.003288	2.488340	0.995334
38	0.996665	0.003288	2.488340	0.995334
39	0.996531	0.003498	2.487873	0.995147
40	0.996531	0.003498	2.487873	0.995147
41	0.996390	0.003713	2.487382	0.994950
42	0.996390	0.003713	2.487382	0.994950
43	0.996243	0.003933	2.486867	0.994744
44	0.996243	0.003933	2.486867	0.994744
45	0.996088	0.004158	2.486328	0.994528
46	0.996088	0.004158	2.486328	0.994528
47	0.995926	0.004388	2.485764	0.994302
48	0.995926	0.004388	2.485764	0.994302
49	0.995758	0.004624	2.485177	0.994066
50	0.995758	0.004624	2.485177	0.994066
51	0.995582	0.004866	2.484565	0.993821
52	0.995582	0.004866	2.484565	0.993821
53	0.995400	0.005113	2.483929	0.993566
54	0.995400	0.005113	2.483929	0.993566
55	0.995211	0.005366	2.483269	0.993302
56	0.995211	0.005366	2.483269	0.993302
57	0.995015	0.005626	2.482586	0.993028
58	0.995015	0.005626	2.482586	0.993028
59	0.994812	0.005891	2.481878	0.992744
60	0.994812	0.005891	2.481878	0.992744
61	0.994602	0.006163	2.481148	0.992451
62	0.994602	0.006163	2.481148	0.992451
63	0.994386	0.006441	2.480393	0.992149
64	0.994386	0.006441	2.480393	0.992149
65	0.994162	0.006725	2.479615	0.991837
66	0.994162	0.006725	2.479615	0.991837
67	0.993932	0.007017	2.478814	0.991516
68	0.993932	0.007017	2.478814	0.991516
69	0.993696	0.007314	2.477990	0.991185
70	0.993696	0.007314	2.477990	0.991185
71	0.993452	0.007618	2.477143	0.990846
72	0.993452	0.007618	2.477143	0.990846
73	0.993202	0.007929	2.476273	0.990497
74	0.993202	0.007929	2.476273	0.990497
75	0.992946	0.008247	2.475380	0.990138
76	0.992946	0.008247	2.475380	0.990138
77	0.992683	0.008572	2.474464	0.989771
78	0.992683	0.008572	2.474464	0.989771
79	0.992413	0.008903	2.473527	0.989395
80	0.992413	0.008903	2.473527	0.989395
81	0.992137	0.009241	2.472567	0.989010
82	0.992137	0.009241	2.472567	0.989010
83	0.991855	0.009586	2.471585	0.988616
84	0.991855	0.009586	2.471585	0.988616
85	0.991566	0.009938	2.470581	0.988213
86	0.991566	0.009938	2.470581	0.988213
87	0.991271	0.010296	2.469556	0.987801
88	0.991271	0.010296	2.469556	0.987801
89	0.990970	0.010662	2.468509	0.987381
90	0.990970	0.010662	2.468509	0.987381
91	0.990662	0.011034	2.467442	0.986953
92	0.990662	0.011034	2.467442	0.986953
93	0.990349	0.011414	2.466353	0.986515
94	0.990349	0.011414	2.466353	0.986515
95	0.990029	0.011800	2.465243	0.986070
96	0.990029	0.011800	2.465243	0.986070
97	0.989704	0.012192	2.464113	0.985616
98	0.989704	0.012192	2.464113	0.985616
99	0.989372	0.012592	2.462963	0.985154
100	0.989372	0.012592	2.462963	0.985154
101	0.989035	0.012998	2.461793	0.984684
102	0.989035	0.012998	2.461793	0.984684
103	0.988692	0.013411	2.460603	0.984206
104	0.988692	0.013411	2.460603	0.984206
105	0.988343	0.013831	2.459393	0.983720
106	0.988343	0.013831	2.459393	0.983720
107	0.987988	0.014257	2.458165	0.983226
108	0.987988	0.014257	2.458165	0.983226
109	0.987628	0.014689	2.456917	0.982724
110	0.987628	0.014689	2.456917	0.982724
111	0.987263	0.015128	2.455650	0.982215
112	0.987263	0.015128	2.455650	0.982215
113	0.986892	0.015574	2.454365	0.981698
114	0.986892	0.015574	2.454365	0.981698
115	0.986515	0.016026	2.453062	0.981174
116	0.986515	0.016026	2.453062	0.981174
117	0.986134	0.016484	2.451741	0.980643
118	0.986134	0.016484	2.451741	0.980643
119	0.985747	0.016948	2.450402	0.980104
120	0.985747	0.016948	2.450402	0.980104
121	0.985355	0.017419	2.449046	0.979559
122	0.985355	0.017419	2.449046	0.979559
123	0.984958	0.017895	2.447673	0.979006
124	0.984958	0.017895	2.447673	0.979006
125	0.984556	0.018378	2.446283	0.978447
126	0.984556	0.018378	2.446283	0.978447
127	0.984149	0.018866	2.444877	0.977881
128	0.984149	0.018866	2.444877	0.977881
129	0.983737	0.019361	2.443454	0.977308
130	0.983737	0.019361	2.443454	0.977308
131	0.983320	0.019861	2.442016	0.976729
132	0.983320	0.019861	2.442016	0.976729
133	0.982899	0.020367	2.440561	0.976143
134	0.982899	0.020367	2.440561	0.976143
135	0.982473	0.020878	2.439092	0.975551
136	0.982473	0.020878	2.439092	0.975551
137	0.982043	0.021395	2.437607	0.974953
138	0.982043	0.021395	2.437607	0.974953
139	0.981608	0.021917	2.436108	0.974349
140	0.981608	0.021917	2.436108	0.974349
141	0.981169	0.022445	2.434594	0.973739
142	0.981169	0.022445	2.434594	0.973739
143	0.980725	0.022978	2.433065	0.973123
144	0.980725	0.022978	2.433065	0.973123
145	0.980277	0.023517	2.431523	0.972501
146	0.980277	0.023517	2.431523	0.972501
147	0.979826	0.024060	2.429967	0.971873
148	0.979826	0.024060	2.429967	0.971873
149	0.979370	0.024609	2.428398	0.971241
150	0.979370	0.024609	2.428398	0.971241
151	0.978910	0.025162	2.426815	0.970602
152	0.978910	0.025162	2.426815	0.970602
153	0.978446	0.025721	2.425220	0.969959
154	0.978446	0.025721	2.425220	0.969959
155	0.977978	0.026284	2.423612	0.969310
156	0.977978	0.026284	2.423612	0.969310
157	0.977507	0.026852	2.421992	0.968656
158	0.977507	0.026852	2.421992	0.968656
159	0.977032	0.027424	2.420360	0.967997
160	0.977032	0.027424	2.420360	0.967997
161	0.976553	0.028001	2.418716	0.967333
162	0.976553	0.028001	2.418716	0.967333
163	0.976071	0.028583	2.417060	0.966665
164	0.976071	0.028583	2.417060	0.966665
165	0.975585	0.029169	2.415394	0.965991
166	0.975585	0.029169	2.415394	0.965991
167	0.975096	0.029759	2.413716	0.965314
168	0.975096	0.029759	2.413716	0.965314
169	0.974604	0.030354	2.412027	0.964631
170	0.974604	0.030354	2.412027	0.964631
171	0.974108	0.030953	2.410328	0.963945
172	0.974108	0.030953	2.410328	0.963945
173	0.973609	0.031555	2.408619	0.963254
174	0.973609	0.031555	2.408619	0.963254
175	0.973107	0.032162	2.406900	0.962559
176	0.973107	0.032162	2.406900	0.962559
177	0.972602	0.032773	2.405171	0.961859
178	0.972602	0.032773	2.405171	0.961859
179	0.972094	0.033388	2.403432	0.961156
180	0.972094	0.033388	2.403432	0.961156
181	0.971583	0.034006	2.401685	0.960449
182	0.971583	0.034006	2.401685	0.960449
183	0.971069	0.034628	2.399928	0.959738
184	0.971069	0.034628	2.399928	0.959738
185	0.970553	0.035254	2.398162	0.959024
186	0.970553	0.035254	2.398162	0.959024
187	0.970033	0.035884	2.396388	0.958305
188	0.970033	0.035884	2.396388	0.958305
189	0.969511	0.036517	2.394605	0.957583
190	0.969511	0.036517	2.394605	0.957583
191	0.968986	0.037153	2.392814	0.956858
192	0.968986	0.037153	2.392814	0.956858
193	0.968459	0.037793	2.391015	0.956129
194	0.968459	0.037793	2.391015	0.956129
195	0.967929	0.038436	2.389209	0.955397
196	0.967929	0.038436	2.389209	0.955397
197	0.967397	0.039082	2.387394	0.954662
198	0.967397	0.039082	2.387394	0.954662
199	0.966863	0.039732	2.385573	0.953924
200	0.966863	0.039732	2.385573	0.953924
201	0.966326	0.040384	2.383744	0.953183
202	0.966326	0.040384	2.383744	0.953183
203	0.965787	0.041040	2.381909	0.952438
204	0.965787	0.041040	2.381909	0.952438
205	0.965245	0.041699	2.380066	0.951691
206	0.965245	0.041699	2.380066	0.951691
207	0.964701	0.042360	2.378218	0.950941
208	0.964701	0.042360	2.378218	0.950941
209	0.964156	0.043025	2.376362	0.950188
210	0.964156	0.043025	2.376362	0.950188
211	0.963608	0.043692	2.374501	0.949432
212	0.963608	0.043692	2.374501	0.949432
213	0.963058	0.044362	2.372633	0.948674
214	0.963058	0.044362	2.372633	0.948674
215	0.962506	0.045035	2.370760	0.947913
216	0.962506	0.045035	2.370760	0.947913
217	0.961953	0.045711	2.368881	0.947150
218	0.961953	0.045711	2.368881	0.947150
219	0.961397	0.046389	2.366996	0.946385
220	0.961397	0.046389	2.366996	0.946385
221	0.960839	0.047069	2.365106	0.945617
222	0.960839	0.047069	2.365106	0.945617
223	0.960280	0.047753	2.363211	0.944846
224	0.960280	0.047753	2.363211	0.944846
225	0.959719	0.048438	2.361310	0.944074
226	0.959719	0.048438	2.361310	0.944074
227	0.959156	0.049126	2.359405	0.943299
228	0.959156	0.049126	2.359405	0.943299
229	0.958592	0.049817	2.357495	0.942522
230	0.958592	0.049817	2.357495	0.942522
231	0.958026	0.050509	2.355581	0.941743
232	0.958026	0.050509	2.355581	0.941743
233	0.957459	0.051204	2.353662	0.940963
234	0.957459	0.051204	2.353662	0.940963
235	0.956889	0.051901	2.351739	0.940180
236	0.956889	0.051901	2.351739	0.940180
237	0.956319	0.052601	2.349811	0.939395
238	0.956319	0.052601	2.349811	0.939395
239	0.955747	0.053302	2.347880	0.938609
240	0.955747	0.053302	2.347880	0.938609
241	0.955173	0.054006	2.345944	0.937821
242	0.955173	0.054006	2.345944	0.937821
243	0.954598	0.054712	2.344005	0.937031
244	0.954598	0.054712	2.344005	0.937031
245	0.954022	0.055419	2.342062	0.936239
246	0.954022	0.055419	2.342062	0.936239
247	0.953444	0.056129	2.340116	0.935446
248	0.953444	0.056129	2.340116	0.935446
249	0.952865	0.056840	2.338166	0.934651
250	0.952865	0.056840	2.338166	0.934651
251	0.952285	0.057554	2.336213	0.933854
252	0.952285	0.057554	2.336213	0.933854
253	0.951704	0.058269	2.334257	0.933056
254	0.951704	0.058269	2.334257	0.933056
255	0.951121	0.058986	2.332298	0.932257
256	0.951121	0.058986	2.332298	0.932257
257	0.950538	0.059705	2.330335	0.931456
258	0.950538	0.059705	2.330335	0.931456
259	0.949953	0.060426	2.328370	0.930654
260	0.949953	0.060426	2.328370	0.930654
261	0.949367	0.061148	2.326402	0.929851
262	0.949367	0.061148	2.326402	0.929851
263	0.948780	0.061872	2.324432	0.929046
264	0.948780	0.061872	2.324432	0.929046
265	0.948192	0.062598	2.322459	0.928241
266	0.948192	0.062598	2.322459	0.928241
267	0.947603	0.063325	2.320484	0.927433
268	0.947603	0.063325	2.320484	0.927433
269	0.947013	0.064054	2.318506	0.926625
270	0.947013	0.064054	2.318506	0.926625
271	0.946422	0.064784	2.316526	0.925816
272	0.946422	0.064784	2.316526	0.925816
273	0.945830	0.065516	2.314544	0.925006
274	0.945830	0.065516	2.314544	0.925006
275	0.945237	0.066250	2.312560	0.924194
276	0.945237	0.066250	2.312560	0.924194
277	0.944643	0.066984	2.310574	0.923382
278	0.944643	0.066984	2.310574	0.923382
279	0.944048	0.067721	2.308585	0.922568
280	0.944048	0.067721	2.308585	0.922568
281	0.943453	0.068458	2.306596	0.921754
282	0.943453	0.068458	2.306596	0.921754
283	0.942857	0.069197	2.304604	0.920939
284	0.942857	0.069197	2.304604	0.920939
285	0.942260	0.069938	2.302611	0.920123
286	0.942260	0.069938	2.302611	0.920123
287	0.941662	0.070680	2.300616	0.919306
288	0.941662	0.070680	2.300616	0.919306
289	0.941063	0.071423	2.298620	0.918488
290	0.941063	0.071423	2.298620	0.918488
291	0.940464	0.072167	2.296622	0.917669
292	0.940464	0.072167	2.296622	0.917669
293	0.939864	0.072913	2.294623	0.916850
294	0.939864	0.072913	2.294623	0.916850
295	0.939263	0.073659	2.292623	0.916030
296	0.939263	0.073659	2.292623	0.916030
297	0.938662	0.074408	2.290622	0.915209
298	0.938662	0.074408	2.290622	0.915209
299	0.938060	0.075157	2.288619	0.914388
300	0.938060	0.075157	2.288619	0.914388
301	0.937457	0.075907	2.286616	0.913566
302	0.937457	0.075907	2.286616	0.913566
303	0.936854	0.076659	2.284611	0.912743
304	0.936854	0.076659	2.284611	0.912743
305	0.936250	0.077411	2.282605	0.911920
306	0.936250	0.077411	2.282605	0.911920
307	0.935646	0.078165	2.280599	0.911096
308	0.935646	0.078165	2.280599	0.911096
309	0.935041	0.078920	2.278592	0.910272
310	0.935041	0.078920	2.278592	0.910272
311	0.934436	0.079676	2.276584	0.909447
312	0.934436	0.079676	2.276584	0.909447
313	0.933830	0.080432	2.274575	0.908622
314	0.933830	0.080432	2.274575	0.908622
315	0.933223	0.081190	2.272566	0.907796
316	0.933223	0.081190	2.272566	0.907796
317	0.932617	0.081949	2.270556	0.906970
318	0.932617	0.081949	2.270556	0.906970
319	0.932009	0.082709	2.268546	0.906143
320	0.932009	0.082709	2.268546	0.906143
321	0.931401	0.083470	2.266535	0.905316
322	0.931401	0.083470	2.266535	0.905316
323	0.930793	0.084232	2.264524	0.904489
324	0.930793	0.084232	2.264524	0.904489
325	0.930184	0.084994	2.262513	0.903661
326	0.930184	0.084994	2.262513	0.903661
327	0.929575	0.085758	2.260501	0.902833
328	0.929575	0.085758	2.260501	0.902833
329	0.928966	0.086523	2.258489	0.902005
330	0.928966	0.086523	2.258489	0.902005
331	0.928356	0.087288	2.256476	0.901176
332	0.928356	0.087288	2.256476	0.901176
333	0.927746	0.088054	2.254464	0.900347
334	0.927746	0.088054	2.254464	0.900347
335	0.927135	0.088821	2.252451	0.899518
336	0.927135	0.088821	2.252451	0.899518
337	0.926524	0.089589	2.250438	0.898688
338	0.926524	0.089589	2.250438	0.898688
339	0.925913	0.090358	2.248426	0.897858
340	0.925913	0.090358	2.248426	0.897858
341	0.925301	0.091128	2.246413	0.897028
342	0.925301	0.091128	2.246413	0.897028
343	0.924689	0.091898	2.244400	0.896198
344	0.924689	0.091898	2.244400	0.896198
345	0.924077	0.092669	2.242388	0.895368
346	0.924077	0.092669	2.242388	0.895368
347	0.923465	0.093441	2.240375	0.894537
348	0.923465	0.093441	2.240375	0.894537
349	0.922852	0.094214	2.238363	0.893707
350	0.922852	0.094214	2.238363	0.893707
351	0.922239	0.094987	2.236351	0.892876
352	0.922239	0.094987	2.236351	0.892876
353	0.921626	0.095761	2.234339	0.892045
354	0.921626	0.095761	2.234339	0.892045
355	0.921012	0.096536	2.232327	0.891214
356	0.921012	0.096536	2.232327	0.891214
357	0.920398	0.097311	2.230316	0.890383
358	0.920398	0.097311	2.230316	0.890383
359	0.919784	0.098087	2.228305	0.889552
360	0.919784	0.098087	2.228305	0.889552
361	0.919170	0.098864	2.226294	0.888721
362	0.919170	0.098864	2.226294	0.888721
363	0.918556	0.099642	2.224284	0.887890
364	0.918556	0.099642	2.224284	0.887890
365	0.917941	0.100420	2.222275	0.887058
366	0.917941	0.100420	2.222275	0.887058
367	0.917327	0.101199	2.220265	0.886227
368	0.917327	0.101199	2.220265	0.886227
369	0.916712	0.101978	2.218257	0.885396
370	0.916712	0.101978	2.218257	0.885396
371	0.916097	0.102758	2.216248	0.884565
372	0.916097	0.102758	2.216248	0.884565
373	0.915482	0.103539	2.214241	0.883733
374	0.915482	0.103539	2.214241	0.883733
375	0.914866	0.104320	2.212234	0.882902
376	0.914866	0.104320	2.212234	0.882902
377	0.914251	0.105102	2.210227	0.882071
378	0.914251	0.105102	2.210227	0.882071
379	0.913635	0.105885	2.208222	0.881240
380	0.913635	0.105885	2.208222	0.881240
381	0.913020	0.106668	2.206217	0.880409
382	0.913020	0.106668	2.206217	0.880409
383	0.912404	0.107451	2.204212	0.879578
384	0.912404	0.107451	2.204212	0.879578
385	0.911788	0.108235	2.202209	0.878747
386	0.911788	0.108235	2.202209	0.878747
387	0.911172	0.109020	2.200206	0.877916
388	0.911172	0.109020	2.200206	0.877916
389	0.910556	0.109805	2.198204	0.877086
390	0.910556	0.109805	2.198204	0.877086
391	0.909940	0.110591	2.196202	0.876255
392	0.909940	0.110591	2.196202	0.876255
393	0.909324	0.111377	2.194202	0.875425
394	0.909324	0.111377	2.194202	0.875425
395	0.908707	0.112164	2.192202	0.874595
396	0.908707	0.112164	2.192202	0.874595
397	0.908091	0.112951	2.190204	0.873764
398	0.908091	0.112951	2.190204	0.873764
